,Date,Open,High,Low,Close,Adj Close,Volume
4160,2020-11-03,2315.81005859375,2344.77001953125,2315.300048828125,2343.31005859375,2343.31005859375,887400
4161,2020-11-04,2361.320068359375,2371.139892578125,2339.949951171875,2357.320068359375,2357.320068359375,986800
4162,2020-11-05,2373.409912109375,2413.7900390625,2370.85009765625,2413.7900390625,2413.7900390625,702000
4163,2020-11-06,2421.7900390625,2431.110107421875,2404.969970703125,2416.5,2416.5,825600
4164,2020-11-09,2438.6298828125,2459.14990234375,2434.52001953125,2447.199951171875,2447.199951171875,1354900
4165,2020-11-10,2453.949951171875,2457.93994140625,2435.590087890625,2452.830078125,2452.830078125,1464200
4166,2020-11-11,2459.5,2488.0400390625,2459.5,2485.8701171875,2485.8701171875,1272000
4167,2020-11-12,2482.679931640625,2488.7900390625,2467.0400390625,2475.6201171875,2475.6201171875,1278100
4168,2020-11-13,2470.1201171875,2495.77001953125,2460.9599609375,2493.8701171875,2493.8701171875,1072400
4169,2020-11-16,2507.4599609375,2546.3701171875,2507.4599609375,2543.030029296875,2543.030029296875,1239100
4170,2020-11-17,2544.1201171875,2556.090087890625,2533.340087890625,2539.14990234375,2539.14990234375,1266400
4171,2020-11-18,2548.85009765625,2553.949951171875,2536.780029296875,2545.639892578125,2545.639892578125,923500
4172,2020-11-19,2536.889892578125,2548.949951171875,2529.530029296875,2547.419921875,2547.419921875,976500
4173,2020-11-20,2544.06005859375,2558.2099609375,2539.7900390625,2553.5,2553.5,1128900
4174,2020-11-23,2560.0400390625,2605.580078125,2553.699951171875,2602.590087890625,2602.590087890625,1648900
4175,2020-11-24,2616.280029296875,2628.52001953125,2605.030029296875,2617.760009765625,2617.760009765625,1364500
4176,2020-11-25,2637.340087890625,2642.260009765625,2583.409912109375,2601.5400390625,2601.5400390625,1410100
4177,2020-11-26,2605.72998046875,2625.969970703125,2592.429931640625,2625.909912109375,2625.909912109375,1387400
4178,2020-11-27,2624.800048828125,2635.0,2618.469970703125,2633.449951171875,2633.449951171875,1196000
4179,2020-11-30,2648.050048828125,2648.659912109375,2591.340087890625,2591.340087890625,2591.340087890625,1311800
4180,2020-12-01,2613.419921875,2638.8701171875,2611.669921875,2634.25,2634.25,1150300
4181,2020-12-02,2645.8798828125,2677.260009765625,2644.530029296875,2675.89990234375,2675.89990234375,1076200
4182,2020-12-03,2686.3798828125,2696.219970703125,2672.85009765625,2696.219970703125,2696.219970703125,817100
4183,2020-12-04,2705.340087890625,2742.77001953125,2705.340087890625,2731.449951171875,2731.449951171875,1778900
4184,2020-12-07,2738.110107421875,2754.010009765625,2711.419921875,2745.43994140625,2745.43994140625,1499300
4185,2020-12-08,2745.1298828125,2747.449951171875,2700.919921875,2700.929931640625,2700.929931640625,1414300
4186,2020-12-09,2703.300048828125,2755.469970703125,2703.300048828125,2755.469970703125,2755.469970703125,1252300
4187,2020-12-10,2750.340087890625,2765.4599609375,2718.699951171875,2746.4599609375,2746.4599609375,1227700
4188,2020-12-11,2754.159912109375,2781.0400390625,2754.159912109375,2770.06005859375,2770.06005859375,1215200
4189,2020-12-14,2769.429931640625,2782.7900390625,2755.2900390625,2762.199951171875,2762.199951171875,1113600
4190,2020-12-15,2763.64990234375,2769.3701171875,2735.080078125,2756.820068359375,2756.820068359375,1092700
4191,2020-12-16,2763.639892578125,2781.080078125,2761.5,2771.7900390625,2771.7900390625,1166600
4192,2020-12-17,2769.889892578125,2772.7099609375,2742.25,2770.429931640625,2770.429931640625,1015500
4193,2020-12-18,2770.949951171875,2782.14990234375,2762.800048828125,2772.179931640625,2772.179931640625,1058300
4194,2020-12-21,2771.97998046875,2780.239990234375,2747.090087890625,2778.64990234375,2778.64990234375,1139500
4195,2020-12-22,2772.030029296875,2774.219970703125,2733.639892578125,2733.679931640625,2733.679931640625,1260800
4196,2020-12-23,2737.739990234375,2769.080078125,2716.280029296875,2759.820068359375,2759.820068359375,1121300
4197,2020-12-24,2762.60009765625,2812.159912109375,2762.60009765625,2806.860107421875,2806.860107421875,1030900
4198,2020-12-28,2820.949951171875,2834.590087890625,2799.56005859375,2808.60009765625,2808.60009765625,1006200
4199,2020-12-29,2810.550048828125,2823.43994140625,2792.06005859375,2820.510009765625,2820.510009765625,1046800
4200,2020-12-30,2820.360107421875,2878.2099609375,2809.35009765625,2873.469970703125,2873.469970703125,1074000
4201,2021-01-04,2874.5,2946.5400390625,2869.110107421875,2944.449951171875,2944.449951171875,1026500
4202,2021-01-05,2943.669921875,2990.570068359375,2921.840087890625,2990.570068359375,2990.570068359375,1519900
4203,2021-01-06,2993.340087890625,3027.159912109375,2961.3701171875,2968.2099609375,2968.2099609375,1793400
4204,2021-01-07,2980.75,3055.280029296875,2980.75,3031.679931640625,3031.679931640625,1524700
4205,2021-01-08,3040.110107421875,3161.110107421875,3040.110107421875,3152.179931640625,3152.179931640625,1297900
4206,2021-01-11,3161.89990234375,3266.22998046875,3096.18994140625,3148.449951171875,3148.449951171875,1712500
4207,2021-01-12,3145.8701171875,3154.7900390625,3047.56005859375,3125.949951171875,3125.949951171875,1388600
4208,2021-01-13,3128.260009765625,3164.3701171875,3109.6298828125,3148.2900390625,3148.2900390625,1578000
4209,2021-01-14,3148.64990234375,3159.030029296875,3128.719970703125,3149.929931640625,3149.929931640625,1233200
4210,2021-01-15,3153.840087890625,3189.89990234375,3085.89990234375,3085.89990234375,3085.89990234375,1331100
4211,2021-01-18,3079.89990234375,3079.89990234375,3003.889892578125,3013.929931640625,3013.929931640625,1472000
4212,2021-01-19,3013.050048828125,3092.659912109375,3013.050048828125,3092.659912109375,3092.659912109375,1353300
4213,2021-01-20,3115.0400390625,3145.010009765625,3077.14990234375,3114.550048828125,3114.550048828125,1192700
4214,2021-01-21,3123.27001953125,3163.2099609375,3123.27001953125,3160.840087890625,3160.840087890625,1360100
4215,2021-01-22,3163.830078125,3185.260009765625,3140.60009765625,3140.6298828125,3140.6298828125,1111200
4216,2021-01-25,3144.010009765625,3212.219970703125,3142.800048828125,3208.989990234375,3208.989990234375,1093700
4217,2021-01-26,3203.9599609375,3209.179931640625,3132.669921875,3140.31005859375,3140.31005859375,873000
4218,2021-01-27,3143.4599609375,3182.530029296875,3118.889892578125,3122.56005859375,3122.56005859375,924600
4219,2021-01-28,3114.97998046875,3114.97998046875,3046.639892578125,3069.050048828125,3069.050048828125,1310500
4220,2021-01-29,3078.72998046875,3100.219970703125,2962.699951171875,2976.2099609375,2976.2099609375,995100
4221,2021-02-01,2976.81005859375,3056.8701171875,2947.239990234375,3056.530029296875,3056.530029296875,969300
4222,2021-02-02,3065.56005859375,3138.949951171875,3065.56005859375,3096.81005859375,3096.81005859375,887300
4223,2021-02-03,3108.419921875,3142.260009765625,3091.85009765625,3129.679931640625,3129.679931640625,901800
4224,2021-02-04,3135.02001953125,3135.02001953125,3068.4599609375,3087.550048828125,3087.550048828125,1460900
4225,2021-02-05,3098.489990234375,3124.6201171875,3081.780029296875,3120.6298828125,3120.6298828125,1193500
4226,2021-02-08,3113.6298828125,3128.5400390625,3085.590087890625,3091.239990234375,3091.239990234375,1277200
4227,2021-02-09,3102.25,3129.659912109375,3084.669921875,3084.669921875,3084.669921875,2145400
4228,2021-02-10,3088.1298828125,3111.8798828125,3064.25,3100.580078125,3100.580078125,2152900
4229,2021-02-15,3108.699951171875,3156.56005859375,3108.699951171875,3147.0,3147.0,1604700
4230,2021-02-16,3151.85009765625,3180.93994140625,3145.840087890625,3163.25,3163.25,1944400
4231,2021-02-17,3162.949951171875,3162.949951171875,3115.47998046875,3133.72998046875,3133.72998046875,1784100
4232,2021-02-18,3131.739990234375,3140.39990234375,3086.659912109375,3086.659912109375,3086.659912109375,1860600
4233,2021-02-19,3089.9599609375,3109.669921875,3040.280029296875,3107.6201171875,3107.6201171875,3455500
4234,2021-02-22,3114.030029296875,3142.47998046875,3079.159912109375,3079.75,3079.75,1832000
4235,2021-02-23,3069.260009765625,3094.2900390625,3035.4599609375,3070.090087890625,3070.090087890625,2357800
4236,2021-02-24,3070.580078125,3092.050048828125,2993.4599609375,2994.97998046875,2994.97998046875,1560900
4237,2021-02-25,3026.469970703125,3099.800048828125,3026.469970703125,3099.68994140625,3099.68994140625,1280100
4238,2021-02-26,3089.489990234375,3089.489990234375,2988.280029296875,3012.949951171875,3012.949951171875,1361300
4239,2021-03-02,3021.679931640625,3096.5,3020.739990234375,3043.8701171875,3043.8701171875,1749900
4240,2021-03-03,3041.199951171875,3083.0400390625,3029.3701171875,3082.989990234375,3082.989990234375,2236700
4241,2021-03-04,3076.8798828125,3076.8798828125,3022.5400390625,3043.489990234375,3043.489990234375,1279000
4242,2021-03-05,3036.159912109375,3036.97998046875,2982.449951171875,3026.260009765625,3026.260009765625,1187200
4243,2021-03-08,3031.989990234375,3055.64990234375,2992.639892578125,2996.110107421875,2996.110107421875,1928300
4244,2021-03-09,2989.9599609375,3000.489990234375,2929.360107421875,2976.1201171875,2976.1201171875,1534200
4245,2021-03-10,2980.760009765625,3013.949951171875,2951.530029296875,2958.1201171875,2958.1201171875,905600
4246,2021-03-11,2964.300048828125,3028.3701171875,2964.300048828125,3013.699951171875,3013.699951171875,1349200
4247,2021-03-12,3030.72998046875,3061.429931640625,3030.72998046875,3054.389892578125,3054.389892578125,1669100
4248,2021-03-15,3057.06005859375,3065.169921875,3036.139892578125,3045.7099609375,3045.7099609375,1161800
4249,2021-03-16,3049.22998046875,3071.5400390625,3049.22998046875,3067.169921875,3067.169921875,1123900
4250,2021-03-17,3067.760009765625,3069.570068359375,3027.199951171875,3047.5,3047.5,815000
4251,2021-03-18,3054.929931640625,3090.18994140625,3054.929931640625,3066.010009765625,3066.010009765625,1232600
4252,2021-03-19,3063.010009765625,3063.010009765625,3022.489990234375,3039.530029296875,3039.530029296875,1068500
4253,2021-03-22,3040.010009765625,3048.110107421875,3019.60009765625,3035.4599609375,3035.4599609375,915700
4254,2021-03-23,3038.25,3058.7900390625,3003.050048828125,3004.739990234375,3004.739990234375,1331200
4255,2021-03-24,2996.320068359375,3006.5400390625,2971.0400390625,2996.35009765625,2996.35009765625,978400
4256,2021-03-25,2995.669921875,3024.6298828125,2987.830078125,3008.330078125,3008.330078125,940400
4257,2021-03-26,3012.7900390625,3041.860107421875,3012.7900390625,3041.010009765625,3041.010009765625,1036400
4258,2021-03-29,3047.7099609375,3054.2099609375,3025.389892578125,3036.0400390625,3036.0400390625,1288800
4259,2021-03-30,3038.43994140625,3074.570068359375,3038.43994140625,3070.0,3070.0,1023100
4260,2021-03-31,3073.389892578125,3093.889892578125,3061.39990234375,3061.419921875,3061.419921875,1147000
4261,2021-04-01,3073.77001953125,3090.8798828125,3069.679931640625,3087.39990234375,3087.39990234375,922700
4262,2021-04-02,3104.719970703125,3121.580078125,3101.60009765625,3112.800048828125,3112.800048828125,792700
4263,2021-04-05,3121.22998046875,3127.199951171875,3101.860107421875,3120.830078125,3120.830078125,1084800
4264,2021-04-06,3123.800048828125,3139.2900390625,3110.18994140625,3127.080078125,3127.080078125,1279000
4265,2021-04-07,3129.070068359375,3146.18994140625,3125.330078125,3137.409912109375,3137.409912109375,1984800
4266,2021-04-08,3137.25,3145.81005859375,3122.090087890625,3143.260009765625,3143.260009765625,1357300
4267,2021-04-09,3146.510009765625,3156.0400390625,3125.239990234375,3131.8798828125,3131.8798828125,1823200
4268,2021-04-12,3134.8798828125,3147.27001953125,3127.909912109375,3135.590087890625,3135.590087890625,1048800
4269,2021-04-13,3138.2099609375,3173.260009765625,3136.989990234375,3169.080078125,3169.080078125,1741300
4270,2021-04-14,3169.949951171875,3188.320068359375,3162.1201171875,3182.3798828125,3182.3798828125,1776300
4271,2021-04-15,3180.72998046875,3204.47998046875,3178.989990234375,3194.330078125,3194.330078125,1313000
4272,2021-04-16,3194.080078125,3206.760009765625,3185.669921875,3198.6201171875,3198.6201171875,985300
4273,2021-04-19,3201.110107421875,3214.449951171875,3193.39990234375,3198.840087890625,3198.840087890625,1060600
4274,2021-04-20,3198.31005859375,3220.820068359375,3195.9599609375,3220.699951171875,3220.699951171875,1296200
4275,2021-04-21,3214.239990234375,3214.239990234375,3165.489990234375,3171.659912109375,3171.659912109375,1767100
4276,2021-04-22,3174.52001953125,3196.969970703125,3174.52001953125,3177.52001953125,3177.52001953125,1752700
4277,2021-04-23,3173.469970703125,3185.969970703125,3146.5400390625,3181.080078125,3181.080078125,1829400
4278,2021-04-26,3191.340087890625,3217.530029296875,3191.340087890625,3217.530029296875,3217.530029296875,1298300
4279,2021-04-27,3218.300048828125,3223.050048828125,3203.25,3215.419921875,3215.419921875,1534200
4280,2021-04-28,3217.2099609375,3219.68994140625,3176.550048828125,3181.469970703125,3181.469970703125,1412600
4281,2021-04-29,3184.75,3200.409912109375,3161.06005859375,3174.070068359375,3174.070068359375,1222400
4282,2021-04-30,3176.429931640625,3179.429931640625,3143.3798828125,3147.860107421875,3147.860107421875,1358200
4283,2021-05-03,3149.050048828125,3174.260009765625,3120.699951171875,3127.199951171875,3127.199951171875,1040300
4284,2021-05-04,3131.389892578125,3147.3798828125,3109.780029296875,3147.3701171875,3147.3701171875,1282900
4285,2021-05-06,3147.719970703125,3174.159912109375,3133.639892578125,3160.429931640625,3160.429931640625,1238600
4286,2021-05-07,3179.6298828125,3205.110107421875,3179.6298828125,3197.199951171875,3197.199951171875,988900
4287,2021-05-10,3201.4599609375,3255.89990234375,3201.4599609375,3249.300048828125,3249.300048828125,1010200
4288,2021-05-11,3239.919921875,3239.919921875,3192.25,3209.429931640625,3209.429931640625,1095700
4289,2021-05-12,3209.360107421875,3212.830078125,3138.0400390625,3161.659912109375,3161.659912109375,1423200
4290,2021-05-13,3146.969970703125,3161.929931640625,3103.8798828125,3122.110107421875,3122.110107421875,1094900
4291,2021-05-14,3131.35009765625,3162.31005859375,3131.35009765625,3153.320068359375,3153.320068359375,835600
4292,2021-05-17,3163.2099609375,3173.010009765625,3121.320068359375,3134.52001953125,3134.52001953125,770700
4293,2021-05-18,3135.3798828125,3176.39990234375,3135.3798828125,3173.050048828125,3173.050048828125,785400
4294,2021-05-20,3174.530029296875,3174.530029296875,3140.47998046875,3162.280029296875,3162.280029296875,773600
4295,2021-05-21,3171.909912109375,3198.010009765625,3149.4599609375,3156.419921875,3156.419921875,796800
4296,2021-05-24,3155.909912109375,3163.27001953125,3137.81005859375,3144.300048828125,3144.300048828125,587500
4297,2021-05-25,3152.929931640625,3173.10009765625,3148.300048828125,3171.320068359375,3171.320068359375,612700
4298,2021-05-26,3171.909912109375,3183.969970703125,3160.300048828125,3168.429931640625,3168.429931640625,1269000
4299,2021-05-27,3170.840087890625,3173.860107421875,3142.3701171875,3165.510009765625,3165.510009765625,1081100
4300,2021-05-28,3172.090087890625,3198.659912109375,3171.85009765625,3188.72998046875,3188.72998046875,966000
4301,2021-05-31,3192.06005859375,3204.2900390625,3179.8701171875,3203.919921875,3203.919921875,1123100
4302,2021-06-01,3207.1201171875,3233.169921875,3199.179931640625,3221.8701171875,3221.8701171875,1471800
4303,2021-06-02,3224.39990234375,3241.070068359375,3216.10009765625,3224.22998046875,3224.22998046875,1495200
4304,2021-06-03,3224.9599609375,3258.5,3224.9599609375,3247.429931640625,3247.429931640625,1584000
4305,2021-06-04,3246.169921875,3246.18994140625,3218.669921875,3240.080078125,3240.080078125,1391800
4306,2021-06-07,3244.590087890625,3264.409912109375,3233.39990234375,3252.1201171875,3252.1201171875,1731900
4307,2021-06-08,3251.830078125,3264.669921875,3242.56005859375,3247.830078125,3247.830078125,1950600
4308,2021-06-09,3245.080078125,3246.489990234375,3216.179931640625,3216.179931640625,3216.179931640625,1964500
4309,2021-06-10,3216.93994140625,3235.389892578125,3210.31005859375,3224.639892578125,3224.639892578125,1896200
4310,2021-06-11,3226.97998046875,3251.580078125,3226.97998046875,3249.320068359375,3249.320068359375,1643800
4311,2021-06-14,3249.60009765625,3254.489990234375,3238.510009765625,3252.1298828125,3252.1298828125,1663900
4312,2021-06-15,3253.169921875,3262.800048828125,3247.89990234375,3258.6298828125,3258.6298828125,1733900
